id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
CL00985,Nom_985,Prenom_985,user985@test.com,1999-03-27,M,tanger,0600000000,2023-05-10,Facebook
CL00986,Nom_986,Prenom_986,user986@test.com,1978-05-26,M,TNG,0600000000,2023-05-10,Facebook
CL00987,Nom_987,Prenom_987,user987@test.com,2001-03-13,Femme,CASABLANCA,0600000000,2023-05-10,Facebook
CL00988,Nom_988,Prenom_988,user988@test.com,1984-06-12,Femme,TNG,0600000000,2023-05-10,Facebook
CL00989,Nom_989,Prenom_989,user989@test.com,2002-04-10,f,CASABLANCA,0600000000,2023-05-10,Facebook
CL00990,Nom_990,Prenom_990,user990@test.com,1988-06-02,1,CASABLANCA,0600000000,2023-05-10,Facebook
CL00991,Nom_991,Prenom_991,user991@test.com,1994-06-01,1,casa,0600000000,2023-05-10,Facebook
CL00992,Nom_992,Prenom_992,faux_email_sans_arobase_ni_domaine,1983-07-14,0,CASABLANCA,0600000000,2023-05-10,Facebook
CL00993,Nom_993,Prenom_993,user993@test.com,1984-01-10,0,Tnja,0600000000,2023-05-10,Facebook
CL00994,Nom_994,Prenom_994,user994@test.com,1985-10-01,M,CASABLANCA,0600000000,2023-05-10,Facebook
CL00995,Nom_995,Prenom_995,user995@test.com,1977-12-02,m,casa,0600000000,2023-05-10,Facebook
CL00996,Nom_996,Prenom_996,user996@test.com,1990-01-05,Femme,tanger,0600000000,2023-05-10,Facebook
CL00997,Nom_997,Prenom_997,user997@test.com,1986-01-12,Homme,Tnja,0600000000,2023-05-10,Facebook
CL00998,Nom_998,Prenom_998,user998@test.com,1986-09-13,m,casa,0600000000,2023-05-10,Facebook
CL00999,Nom_999,Prenom_999,user999@test.com,1989-02-02,Homme,casa,0600000000,2023-05-10,Facebook
CL_DUB_0,Nom_571,Prenom_571,user571@test.com,1990-01-01,F,casa,0600000000,2023-05-10,Facebook
CL_DUB_1,Nom_63,Prenom_63,user63@test.com,1998-10-24,m,tanger,0600000000,2023-05-10,Facebook
CL_DUB_2,Nom_442,Prenom_442,user442@test.com,1984-10-13,m,TNG,0600000000,2023-05-10,Facebook
CL_DUB_3,Nom_898,Prenom_898,user898@test.com,1982-01-08,1,Tnja,0600000000,2023-05-10,Facebook
CL_DUB_4,Nom_846,Prenom_846,user846@test.com,1990-12-30,0,casa,0600000000,2023-05-10,Facebook
CL_DUB_5,Nom_116,Prenom_116,user116@test.com,1997-03-21,0,casa,0600000000,2023-05-10,Facebook
CL_DUB_6,Nom_597,Prenom_597,user597@test.com,2000-12-22,1,Tnja,0600000000,2023-05-10,Facebook
CL_DUB_7,Nom_901,Prenom_901,faux_email_sans_arobase_ni_domaine,1994-07-07,Femme,casa,0600000000,2023-05-10,Facebook
CL_DUB_8,Nom_801,Prenom_801,user801@test.com,1986-04-24,m,TNG,0600000000,2023-05-10,Facebook
CL_DUB_9,Nom_74,Prenom_74,user74@test.com,1990-01-13,Femme,rabat,0600000000,2023-05-10,Facebook
CL_DUB_10,Nom_480,Prenom_480,user480@test.com,1978-10-02,0,casa,0600000000,2023-05-10,Facebook
CL_DUB_11,Nom_439,Prenom_439,user439@test.com,1979-02-03,M,TNG,0600000000,2023-05-10,Facebook
CL_DUB_12,Nom_493,Prenom_493,user493@test.com,1999-06-17,M,TNG,0600000000,2023-05-10,Facebook
CL_DUB_13,Nom_168,Prenom_168,user168@test.com,2050-01-01,M,rabat,0600000000,2023-05-10,Facebook
CL_DUB_14,Nom_857,Prenom_857,user857@test.com,1994-06-06,0,casa,0600000000,2023-05-10,Facebook
CL_DUB_15,Nom_502,Prenom_502,user502@test.com,1987-11-18,1,Tnja,0600000000,2023-05-10,Facebook
CL_DUB_16,Nom_153,Prenom_153,user153@test.com,1982-01-09,m,rabat,0600000000,2023-05-10,Facebook
CL_DUB_17,Nom_549,Prenom_549,user549@test.com,1980-06-01,1,Tnja,0600000000,2023-05-10,Facebook
CL_DUB_18,Nom_780,Prenom_780,user780@test.com,1996-03-20,M,casa,0600000000,2023-05-10,Facebook
CL_DUB_19,Nom_298,Prenom_298,user298@test.com,1984-07-08,Homme,casa,0600000000,2023-05-10,Facebook
CL_DUB_20,Nom_938,Prenom_938,user938@test.com,1995-05-04,f,Tnja,0600000000,2023-05-10,Facebook
CL_DUB_21,Nom_727,Prenom_727,user727@test.com,1985-05-18,M,tanger,0600000000,2023-05-10,Facebook
CL_DUB_22,Nom_771,Prenom_771,user771@test.com,1984-07-13,m,casa,0600000000,2023-05-10,Facebook
CL_DUB_23,Nom_3,Prenom_3,user3@test.com,1988-05-07,Homme,Tnja,0600000000,2023-05-10,Facebook
CL_DUB_24,Nom_864,Prenom_864,user864@test.com,1979-03-18,M,CASABLANCA,0600000000,2023-05-10,Facebook
CL_DUB_25,Nom_258,Prenom_258,user258@test.com,1982-03-27,m,casa,0600000000,2023-05-10,Facebook
CL_DUB_26,Nom_65,Prenom_65,user65@test.com,1996-04-25,Homme,Tnja,0600000000,2023-05-10,Facebook
CL_DUB_27,Nom_848,Prenom_848,user848@test.com,1992-03-02,M,casa,0600000000,2023-05-10,Facebook
CL_DUB_28,Nom_0,Prenom_0,user0@test.com,2050-01-01,Homme,rabat,0600000000,2023-05-10,Facebook
CL_DUB_29,Nom_47,Prenom_47,user47@test.com,1984-08-22,f,rabat,0600000000,2023-05-10,Facebook
